TIME,CH1
-1.5174e-04,0.004
-1.5170e-04,-0.004
-1.5166e-04,0.004
-1.5162e-04,0
-1.5158e-04,0.004
-1.5154e-04,-0.004
-1.5150e-04,0
-1.5146e-04,0
-1.5142e-04,0
-1.5138e-04,0.004
-1.5134e-04,0
-1.5130e-04,0.004
-1.5126e-04,0
-1.5122e-04,0.004
-1.5118e-04,0
-1.5114e-04,0
-1.5110e-04,0
-1.5106e-04,0
-1.5102e-04,0
-1.5098e-04,0
-1.5094e-04,0
-1.5090e-04,0
-1.5086e-04,0.004
-1.5082e-04,0
-1.5078e-04,0.004
-1.5074e-04,0
-1.5070e-04,0
-1.5066e-04,-0.004
-1.5062e-04,0
-1.5058e-04,0.004
-1.5054e-04,0
-1.5050e-04,0
-1.5046e-04,0
-1.5042e-04,0.004
-1.5038e-04,0
-1.5034e-04,0.004
-1.5030e-04,0
-1.5026e-04,0.004
-1.5022e-04,0
-1.5018e-04,0
-1.5014e-04,0
-1.5010e-04,0.004
-1.5006e-04,0
-1.5002e-04,0
-1.4998e-04,0.004
-1.4994e-04,0.004
-1.4990e-04,0
-1.4986e-04,0
-1.4982e-04,0
-1.4978e-04,0
-1.4974e-04,0
-1.4970e-04,0
-1.4966e-04,0
-1.4962e-04,0
-1.4958e-04,0.004
-1.4954e-04,0
-1.4950e-04,0
-1.4946e-04,0
-1.4942e-04,0
-1.4938e-04,0
-1.4934e-04,0
-1.4930e-04,0
-1.4926e-04,0
-1.4922e-04,0
-1.4918e-04,0
-1.4914e-04,0
-1.4910e-04,0
-1.4906e-04,0
-1.4902e-04,0
-1.4898e-04,0
-1.4894e-04,0
-1.4890e-04,0
-1.4886e-04,0.004
-1.4882e-04,0
-1.4878e-04,0
-1.4874e-04,0
-1.4870e-04,0
-1.4866e-04,0
-1.4862e-04,0
-1.4858e-04,0
-1.4854e-04,0
-1.4850e-04,0
-1.4846e-04,0
-1.4842e-04,0
-1.4838e-04,0
-1.4834e-04,0
-1.4830e-04,0
-1.4826e-04,0.004
-1.4822e-04,0.004
-1.4818e-04,0
-1.4814e-04,0
-1.4810e-04,0.004
-1.4806e-04,0
-1.4802e-04,0
-1.4798e-04,0
-1.4794e-04,0
-1.4790e-04,0
-1.4786e-04,0
-1.4782e-04,0
-1.4778e-04,0
-1.4774e-04,0.004
-1.4770e-04,0
-1.4766e-04,0
-1.4762e-04,0
-1.4758e-04,0
-1.4754e-04,0
-1.4750e-04,0
-1.4746e-04,0.004
-1.4742e-04,0
-1.4738e-04,0
-1.4734e-04,0
-1.4730e-04,0
-1.4726e-04,0
-1.4722e-04,0
-1.4718e-04,0
-1.4714e-04,0
-1.4710e-04,0
-1.4706e-04,0.004
-1.4702e-04,0
-1.4698e-04,0
-1.4694e-04,0.004
-1.4690e-04,0
-1.4686e-04,0.004
-1.4682e-04,0.004
-1.4678e-04,0
-1.4674e-04,0
-1.4670e-04,0
-1.4666e-04,0
-1.4662e-04,0.004
-1.4658e-04,0.004
-1.4654e-04,0
-1.4650e-04,0
-1.4646e-04,0.004
-1.4642e-04,0.004
-1.4638e-04,0
-1.4634e-04,0
-1.4630e-04,0
-1.4626e-04,0.004
-1.4622e-04,0
-1.4618e-04,0
-1.4614e-04,0
-1.4610e-04,0
-1.4606e-04,0.004
-1.4602e-04,0
-1.4598e-04,0.004
-1.4594e-04,0.004
-1.4590e-04,0
-1.4586e-04,0
-1.4582e-04,0.004
-1.4578e-04,0
-1.4574e-04,0
-1.4570e-04,0
-1.4566e-04,0
-1.4562e-04,0
-1.4558e-04,0
-1.4554e-04,0
-1.4550e-04,0
-1.4546e-04,0.004
-1.4542e-04,0
-1.4538e-04,0
-1.4534e-04,0
-1.4530e-04,0
-1.4526e-04,0
-1.4522e-04,0
-1.4518e-04,0.004
-1.4514e-04,0.004
-1.4510e-04,0.004
-1.4506e-04,0
-1.4502e-04,0.004
-1.4498e-04,0
-1.4494e-04,0.004
-1.4490e-04,0
-1.4486e-04,0
-1.4482e-04,0
-1.4478e-04,0
-1.4474e-04,0.004
-1.4470e-04,0
-1.4466e-04,0
-1.4462e-04,0
-1.4458e-04,0
-1.4454e-04,0
-1.4450e-04,0
-1.4446e-04,0
-1.4442e-04,0
-1.4438e-04,0
-1.4434e-04,0
-1.4430e-04,0.004
-1.4426e-04,0
-1.4422e-04,0
-1.4418e-04,0
-1.4414e-04,0
-1.4410e-04,0
-1.4406e-04,0.004
-1.4402e-04,0.004
-1.4398e-04,0.004
-1.4394e-04,0
-1.4390e-04,0
-1.4386e-04,0
-1.4382e-04,0
-1.4378e-04,0.004
-1.4374e-04,0
-1.4370e-04,0
-1.4366e-04,0
-1.4362e-04,0
-1.4358e-04,0
-1.4354e-04,0
-1.4350e-04,0
-1.4346e-04,0
-1.4342e-04,0.004
-1.4338e-04,0.004
-1.4334e-04,0.004
-1.4330e-04,0
-1.4326e-04,0
-1.4322e-04,0
-1.4318e-04,0
-1.4314e-04,0
-1.4310e-04,0.004
-1.4306e-04,0
-1.4302e-04,0.004
-1.4298e-04,0.004
-1.4294e-04,0.004
-1.4290e-04,0.004
-1.4286e-04,0
-1.4282e-04,0.004
-1.4278e-04,0.004
-1.4274e-04,0
-1.4270e-04,0
-1.4266e-04,0
-1.4262e-04,0
-1.4258e-04,0
-1.4254e-04,0.004
-1.4250e-04,0.004
-1.4246e-04,0
-1.4242e-04,0
-1.4238e-04,0
-1.4234e-04,0
-1.4230e-04,0.004
-1.4226e-04,0
-1.4222e-04,0
-1.4218e-04,0
-1.4214e-04,0.004
-1.4210e-04,0
-1.4206e-04,0
-1.4202e-04,0
-1.4198e-04,0
-1.4194e-04,0
-1.4190e-04,0.004
-1.4186e-04,0
-1.4182e-04,0.004
-1.4178e-04,0.004
-1.4174e-04,0
-1.4170e-04,0.004
-1.4166e-04,0
-1.4162e-04,0
-1.4158e-04,0
-1.4154e-04,0
-1.4150e-04,0
-1.4146e-04,0
-1.4142e-04,0
-1.4138e-04,0
-1.4134e-04,0
-1.4130e-04,0
-1.4126e-04,0
-1.4122e-04,0
-1.4118e-04,0
-1.4114e-04,0
-1.4110e-04,0.004
-1.4106e-04,0
-1.4102e-04,0
-1.4098e-04,0
-1.4094e-04,0
-1.4090e-04,0.004
-1.4086e-04,0
-1.4082e-04,0
-1.4078e-04,0
-1.4074e-04,0.004
-1.4070e-04,0
-1.4066e-04,0
-1.4062e-04,0
-1.4058e-04,0.004
-1.4054e-04,0
-1.4050e-04,0.004
-1.4046e-04,0
-1.4042e-04,0
-1.4038e-04,0.004
-1.4034e-04,0
-1.4030e-04,0
-1.4026e-04,0
-1.4022e-04,0
-1.4018e-04,0
-1.4014e-04,0.004
-1.4010e-04,0
-1.4006e-04,0
-1.4002e-04,0
-1.3998e-04,0
-1.3994e-04,0
-1.3990e-04,0
-1.3986e-04,0
-1.3982e-04,0
-1.3978e-04,0.004
-1.3974e-04,0.004
-1.3970e-04,0
-1.3966e-04,0.004
-1.3962e-04,0.004
-1.3958e-04,0
-1.3954e-04,0.004
-1.3950e-04,0.004
-1.3946e-04,0
-1.3942e-04,0
-1.3938e-04,0
-1.3934e-04,0
-1.3930e-04,0
-1.3926e-04,0
-1.3922e-04,0
-1.3918e-04,0.004
-1.3914e-04,0.004
-1.3910e-04,0
-1.3906e-04,0
-1.3902e-04,0
-1.3898e-04,0
-1.3894e-04,0
-1.3890e-04,0
-1.3886e-04,0
-1.3882e-04,0
-1.3878e-04,0
-1.3874e-04,0.004
-1.3870e-04,0
-1.3866e-04,0.004
-1.3862e-04,0
-1.3858e-04,0.004
-1.3854e-04,0
-1.3850e-04,0
-1.3846e-04,0
-1.3842e-04,0.004
-1.3838e-04,0.004
-1.3834e-04,0
-1.3830e-04,0
-1.3826e-04,0
-1.3822e-04,0
-1.3818e-04,0
-1.3814e-04,0
-1.3810e-04,0
-1.3806e-04,0
-1.3802e-04,0.004
-1.3798e-04,0
-1.3794e-04,0.004
-1.3790e-04,0
-1.3786e-04,0.004
-1.3782e-04,0
-1.3778e-04,0.004
-1.3774e-04,0
-1.3770e-04,0
-1.3766e-04,0
-1.3762e-04,0
-1.3758e-04,0.004
-1.3754e-04,0.004
-1.3750e-04,0.004
-1.3746e-04,0.004
-1.3742e-04,0.004
-1.3738e-04,0
-1.3734e-04,0.004
-1.3730e-04,0
-1.3726e-04,0
-1.3722e-04,0
-1.3718e-04,0
-1.3714e-04,0
-1.3710e-04,0
-1.3706e-04,0
-1.3702e-04,0
-1.3698e-04,0
-1.3694e-04,0
-1.3690e-04,0
-1.3686e-04,0
-1.3682e-04,0
-1.3678e-04,0.004
-1.3674e-04,0
-1.3670e-04,0.004
-1.3666e-04,0
-1.3662e-04,0.004
-1.3658e-04,0
-1.3654e-04,0
-1.3650e-04,0
-1.3646e-04,0.004
-1.3642e-04,0
-1.3638e-04,0
-1.3634e-04,0
-1.3630e-04,0
-1.3626e-04,0
-1.3622e-04,0.004
-1.3618e-04,0.004
-1.3614e-04,0
-1.3610e-04,0.004
-1.3606e-04,0
-1.3602e-04,0
-1.3598e-04,0
-1.3594e-04,0
-1.3590e-04,0
-1.3586e-04,0
-1.3582e-04,0
-1.3578e-04,0
-1.3574e-04,0.004
-1.3570e-04,0
-1.3566e-04,-0.004
-1.3562e-04,0
-1.3558e-04,0.004
-1.3554e-04,0
-1.3550e-04,0
-1.3546e-04,0
-1.3542e-04,0.004
-1.3538e-04,0
-1.3534e-04,0
-1.3530e-04,0.004
-1.3526e-04,0.004
-1.3522e-04,0
-1.3518e-04,0
-1.3514e-04,0
-1.3510e-04,0.004
-1.3506e-04,0
-1.3502e-04,0
-1.3498e-04,0
-1.3494e-04,0
-1.3490e-04,0.004
-1.3486e-04,0
-1.3482e-04,0
-1.3478e-04,0
-1.3474e-04,0
-1.3470e-04,0
-1.3466e-04,0
-1.3462e-04,0
-1.3458e-04,0
-1.3454e-04,0
-1.3450e-04,0
-1.3446e-04,0
-1.3442e-04,0
-1.3438e-04,0
-1.3434e-04,0
-1.3430e-04,0
-1.3426e-04,0
-1.3422e-04,0.004
-1.3418e-04,0
-1.3414e-04,0
-1.3410e-04,0
-1.3406e-04,0
-1.3402e-04,0.004
-1.3398e-04,0
-1.3394e-04,0.004
-1.3390e-04,-0.004
-1.3386e-04,0.004
-1.3382e-04,0
-1.3378e-04,0.004
-1.3374e-04,0
-1.3370e-04,0.004
-1.3366e-04,0
-1.3362e-04,0
-1.3358e-04,0.008
-1.3354e-04,-0.004
-1.3350e-04,0.008
-1.3346e-04,0
-1.3342e-04,0.004
-1.3338e-04,-0.004
-1.3334e-04,0.004
-1.3330e-04,0
-1.3326e-04,0.004
-1.3322e-04,0.004
-1.3318e-04,0
-1.3314e-04,0
-1.3310e-04,0.004
-1.3306e-04,0
-1.3302e-04,0
-1.3298e-04,0
-1.3294e-04,0
-1.3290e-04,0
-1.3286e-04,0
-1.3282e-04,0
-1.3278e-04,0
-1.3274e-04,0
-1.3270e-04,0
-1.3266e-04,0
-1.3262e-04,0.004
-1.3258e-04,0
-1.3254e-04,0
-1.3250e-04,0
-1.3246e-04,0
-1.3242e-04,0
-1.3238e-04,0
-1.3234e-04,0
-1.3230e-04,0
-1.3226e-04,0
-1.3222e-04,0
-1.3218e-04,0
-1.3214e-04,0.004
-1.3210e-04,0
-1.3206e-04,0
-1.3202e-04,0.004
-1.3198e-04,0.004
-1.3194e-04,0
-1.3190e-04,0.004
-1.3186e-04,0
-1.3182e-04,0
-1.3178e-04,0
-1.3174e-04,0.004
-1.3170e-04,0
-1.3166e-04,0.004
-1.3162e-04,0
-1.3158e-04,0.004
-1.3154e-04,0.004
-1.3150e-04,0
-1.3146e-04,0
-1.3142e-04,0
-1.3138e-04,0.004
-1.3134e-04,0
-1.3130e-04,0
-1.3126e-04,0.004
-1.3122e-04,0
-1.3118e-04,0.004
-1.3114e-04,0.004
-1.3110e-04,0
-1.3106e-04,0
-1.3102e-04,0
-1.3098e-04,0
-1.3094e-04,0
-1.3090e-04,-0.004
-1.3086e-04,0
-1.3082e-04,0.004
-1.3078e-04,0
-1.3074e-04,0.004
-1.3070e-04,0
-1.3066e-04,0.004
-1.3062e-04,0
-1.3058e-04,0
-1.3054e-04,0
-1.3050e-04,0
-1.3046e-04,0
-1.3042e-04,0.004
-1.3038e-04,0
-1.3034e-04,0.004
-1.3030e-04,0.004
-1.3026e-04,0
-1.3022e-04,0.004
-1.3018e-04,0
-1.3014e-04,0.004
-1.3010e-04,0
-1.3006e-04,0
-1.3002e-04,0
-1.2998e-04,0
-1.2994e-04,0
-1.2990e-04,0
-1.2986e-04,0.004
-1.2982e-04,0
-1.2978e-04,0
-1.2974e-04,0
-1.2970e-04,0
-1.2966e-04,0
-1.2962e-04,0
-1.2958e-04,0
-1.2954e-04,0
-1.2950e-04,0
-1.2946e-04,0
-1.2942e-04,0
-1.2938e-04,0
-1.2934e-04,0
-1.2930e-04,0
-1.2926e-04,0
-1.2922e-04,0.004
-1.2918e-04,0.004
-1.2914e-04,0
-1.2910e-04,0.004
-1.2906e-04,0.004
-1.2902e-04,0.004
-1.2898e-04,0
-1.2894e-04,0.004
-1.2890e-04,0
-1.2886e-04,0.004
-1.2882e-04,0
-1.2878e-04,0.004
-1.2874e-04,0
-1.2870e-04,0
-1.2866e-04,-0.004
-1.2862e-04,0
-1.2858e-04,0
-1.2854e-04,0
-1.2850e-04,0
-1.2846e-04,0
-1.2842e-04,0
-1.2838e-04,0
-1.2834e-04,0.004
-1.2830e-04,0
-1.2826e-04,0.004
-1.2822e-04,0
-1.2818e-04,0
-1.2814e-04,0
-1.2810e-04,0.004
-1.2806e-04,0.004
-1.2802e-04,0
-1.2798e-04,0.004
-1.2794e-04,0
-1.2790e-04,0
-1.2786e-04,0
-1.2782e-04,0
-1.2778e-04,0
-1.2774e-04,0
-1.2770e-04,0
-1.2766e-04,0
-1.2762e-04,0
-1.2758e-04,0
-1.2754e-04,0
-1.2750e-04,-0.004
-1.2746e-04,0
-1.2742e-04,0
-1.2738e-04,0
-1.2734e-04,0
-1.2730e-04,0
-1.2726e-04,0
-1.2722e-04,0.004
-1.2718e-04,0
-1.2714e-04,0
-1.2710e-04,0.004
-1.2706e-04,0
-1.2702e-04,0.004
-1.2698e-04,0
-1.2694e-04,0.004
-1.2690e-04,0.004
-1.2686e-04,0
-1.2682e-04,-0.004
-1.2678e-04,0
-1.2674e-04,0
-1.2670e-04,0
-1.2666e-04,0
-1.2662e-04,0
-1.2658e-04,0.004
-1.2654e-04,0
-1.2650e-04,0
-1.2646e-04,0
-1.2642e-04,0
-1.2638e-04,0
-1.2634e-04,0
-1.2630e-04,0
-1.2626e-04,0
-1.2622e-04,0
-1.2618e-04,0
-1.2614e-04,0
-1.2610e-04,0
-1.2606e-04,0.004
-1.2602e-04,0
-1.2598e-04,0
-1.2594e-04,0
-1.2590e-04,0.004
-1.2586e-04,0
-1.2582e-04,0
-1.2578e-04,0.004
-1.2574e-04,0
-1.2570e-04,0
-1.2566e-04,0
-1.2562e-04,0
-1.2558e-04,0
-1.2554e-04,0
-1.2550e-04,0
-1.2546e-04,0
-1.2542e-04,0.004
-1.2538e-04,0
-1.2534e-04,0
-1.2530e-04,0
-1.2526e-04,0.004
-1.2522e-04,0.004
-1.2518e-04,0
-1.2514e-04,0
-1.2510e-04,0.004
-1.2506e-04,0
-1.2502e-04,0
-1.2498e-04,0.004
-1.2494e-04,0.004
-1.2490e-04,0.004
-1.2486e-04,0.004
-1.2482e-04,0
-1.2478e-04,0.004
-1.2474e-04,0
-1.2470e-04,0
-1.2466e-04,0.004
-1.2462e-04,0
-1.2458e-04,0.004
-1.2454e-04,0
-1.2450e-04,0
-1.2446e-04,0
-1.2442e-04,0
-1.2438e-04,0
-1.2434e-04,0.004
-1.2430e-04,0.004
-1.2426e-04,0
-1.2422e-04,0
-1.2418e-04,0
-1.2414e-04,0
-1.2410e-04,0.004
-1.2406e-04,0
-1.2402e-04,0
-1.2398e-04,0
-1.2394e-04,0
-1.2390e-04,0
-1.2386e-04,0
-1.2382e-04,0
-1.2378e-04,0
-1.2374e-04,0
-1.2370e-04,0
-1.2366e-04,0
-1.2362e-04,0
-1.2358e-04,0
-1.2354e-04,0
-1.2350e-04,0
-1.2346e-04,0
-1.2342e-04,0
-1.2338e-04,0
-1.2334e-04,0
-1.2330e-04,0
-1.2326e-04,0.004
-1.2322e-04,0
-1.2318e-04,0
-1.2314e-04,0
-1.2310e-04,0
-1.2306e-04,0
-1.2302e-04,0.004
-1.2298e-04,0
-1.2294e-04,0
-1.2290e-04,0
-1.2286e-04,0
-1.2282e-04,0
-1.2278e-04,0
-1.2274e-04,0.004
-1.2270e-04,0
-1.2266e-04,0.004
-1.2262e-04,0
-1.2258e-04,0
-1.2254e-04,0.004
-1.2250e-04,0
-1.2246e-04,0
-1.2242e-04,0
-1.2238e-04,0
-1.2234e-04,0
-1.2230e-04,0
-1.2226e-04,0
-1.2222e-04,0
-1.2218e-04,0
-1.2214e-04,0
-1.2210e-04,0
-1.2206e-04,0
-1.2202e-04,0
-1.2198e-04,0
-1.2194e-04,0
-1.2190e-04,0
-1.2186e-04,0
-1.2182e-04,0
-1.2178e-04,0.004
-1.2174e-04,0
-1.2170e-04,0.004
-1.2166e-04,0
-1.2162e-04,0.004
-1.2158e-04,0
-1.2154e-04,0
-1.2150e-04,0.004
-1.2146e-04,0
-1.2142e-04,0
-1.2138e-04,0
-1.2134e-04,0
-1.2130e-04,0
-1.2126e-04,0
-1.2122e-04,0
-1.2118e-04,0
-1.2114e-04,0.004
-1.2110e-04,0
-1.2106e-04,0
-1.2102e-04,0
-1.2098e-04,0
-1.2094e-04,0
-1.2090e-04,0
-1.2086e-04,0
-1.2082e-04,0.004
-1.2078e-04,0
-1.2074e-04,0.004
-1.2070e-04,0
-1.2066e-04,0
-1.2062e-04,0
-1.2058e-04,0.004
-1.2054e-04,0
-1.2050e-04,0
-1.2046e-04,0
-1.2042e-04,0
-1.2038e-04,0.004
-1.2034e-04,0
-1.2030e-04,0
-1.2026e-04,0
-1.2022e-04,0
-1.2018e-04,0
-1.2014e-04,0
-1.2010e-04,0
-1.2006e-04,0
-1.2002e-04,0
-1.1998e-04,0
-1.1994e-04,0
-1.1990e-04,0
-1.1986e-04,0
-1.1982e-04,0
-1.1978e-04,0.004
-1.1974e-04,0
-1.1970e-04,0
-1.1966e-04,0
-1.1962e-04,0
-1.1958e-04,0.004
-1.1954e-04,0
-1.1950e-04,0.004
-1.1946e-04,0
-1.1942e-04,0
-1.1938e-04,0.004
-1.1934e-04,0
-1.1930e-04,0
-1.1926e-04,0
-1.1922e-04,0
-1.1918e-04,0
-1.1914e-04,0
-1.1910e-04,0.004
-1.1906e-04,0
-1.1902e-04,0
-1.1898e-04,0
-1.1894e-04,0
-1.1890e-04,0.004
-1.1886e-04,0
-1.1882e-04,0
-1.1878e-04,0
-1.1874e-04,0.004
-1.1870e-04,0
-1.1866e-04,0
-1.1862e-04,0.004
-1.1858e-04,0
-1.1854e-04,0
-1.1850e-04,0
-1.1846e-04,0.004
-1.1842e-04,0
-1.1838e-04,0
-1.1834e-04,0
-1.1830e-04,0
-1.1826e-04,0
-1.1822e-04,0
-1.1818e-04,0
-1.1814e-04,0.004
-1.1810e-04,0.004
-1.1806e-04,0
-1.1802e-04,0
-1.1798e-04,0
-1.1794e-04,0.004
-1.1790e-04,0.004
-1.1786e-04,0.004
-1.1782e-04,0
-1.1778e-04,0
-1.1774e-04,0
-1.1770e-04,0
-1.1766e-04,0
-1.1762e-04,0
-1.1758e-04,0
-1.1754e-04,0
-1.1750e-04,0.004
-1.1746e-04,0.004
-1.1742e-04,0.004
-1.1738e-04,0.004
-1.1734e-04,0
-1.1730e-04,0
-1.1726e-04,0
-1.1722e-04,0.004
-1.1718e-04,0
-1.1714e-04,0
-1.1710e-04,0
-1.1706e-04,0
-1.1702e-04,0
-1.1698e-04,0
-1.1694e-04,0
-1.1690e-04,0
-1.1686e-04,0
-1.1682e-04,0
-1.1678e-04,0
-1.1674e-04,0.004
-1.1670e-04,0
-1.1666e-04,0
-1.1662e-04,0.004
-1.1658e-04,0
-1.1654e-04,0
-1.1650e-04,0
-1.1646e-04,0.004
-1.1642e-04,0
-1.1638e-04,0
-1.1634e-04,0
-1.1630e-04,0
-1.1626e-04,0
-1.1622e-04,0
-1.1618e-04,0
-1.1614e-04,0
-1.1610e-04,0
-1.1606e-04,0
-1.1602e-04,0
-1.1598e-04,0
-1.1594e-04,0
-1.1590e-04,0
-1.1586e-04,0
-1.1582e-04,0
-1.1578e-04,0.004
-1.1574e-04,0
-1.1570e-04,0.004
-1.1566e-04,-0.004
-1.1562e-04,0.004
-1.1558e-04,0
-1.1554e-04,0
-1.1550e-04,0.004
-1.1546e-04,0
-1.1542e-04,0.004
-1.1538e-04,0
-1.1534e-04,0.008
-1.1530e-04,0
-1.1526e-04,0
-1.1522e-04,0.004
-1.1518e-04,0
-1.1514e-04,0
-1.1510e-04,0
-1.1506e-04,0.004
-1.1502e-04,0
-1.1498e-04,0.004
-1.1494e-04,0
-1.1490e-04,0
-1.1486e-04,0
-1.1482e-04,0
-1.1478e-04,0
-1.1474e-04,0
-1.1470e-04,0
-1.1466e-04,0
-1.1462e-04,0
-1.1458e-04,0
-1.1454e-04,0.004
-1.1450e-04,0
-1.1446e-04,0.004
-1.1442e-04,0.004
-1.1438e-04,0
-1.1434e-04,0
-1.1430e-04,0.004
-1.1426e-04,0.004
-1.1422e-04,0
-1.1418e-04,0
-1.1414e-04,0
-1.1410e-04,0.004
-1.1406e-04,0
-1.1402e-04,0
-1.1398e-04,0.004
-1.1394e-04,0
-1.1390e-04,0
-1.1386e-04,0
-1.1382e-04,0
-1.1378e-04,0
-1.1374e-04,0
-1.1370e-04,0
-1.1366e-04,0
-1.1362e-04,0
-1.1358e-04,0
-1.1354e-04,0
-1.1350e-04,0
-1.1346e-04,0
-1.1342e-04,0
-1.1338e-04,0.004
-1.1334e-04,0
-1.1330e-04,0
-1.1326e-04,0
-1.1322e-04,0.004
-1.1318e-04,0.004
-1.1314e-04,0
-1.1310e-04,0
-1.1306e-04,0
-1.1302e-04,-0.004
-1.1298e-04,0
-1.1294e-04,0
-1.1290e-04,0
-1.1286e-04,0
-1.1282e-04,0
-1.1278e-04,0
-1.1274e-04,0
-1.1270e-04,0.004
-1.1266e-04,0
-1.1262e-04,0
-1.1258e-04,0
-1.1254e-04,0
-1.1250e-04,0
-1.1246e-04,0
-1.1242e-04,0.004
-1.1238e-04,0
-1.1234e-04,0
-1.1230e-04,0
-1.1226e-04,0.004
-1.1222e-04,0
-1.1218e-04,0
-1.1214e-04,0
-1.1210e-04,0
-1.1206e-04,0
-1.1202e-04,-0.004
-1.1198e-04,0
-1.1194e-04,0
-1.1190e-04,0.004
-1.1186e-04,0
-1.1182e-04,0
-1.1178e-04,0
-1.1174e-04,0
-1.1170e-04,0.004
-1.1166e-04,0
-1.1162e-04,0
-1.1158e-04,0.004
-1.1154e-04,0
-1.1150e-04,0
-1.1146e-04,0.004
-1.1142e-04,0
-1.1138e-04,0.004
-1.1134e-04,0.004
-1.1130e-04,0.004
-1.1126e-04,0
-1.1122e-04,0
-1.1118e-04,0
-1.1114e-04,0.004
-1.1110e-04,0
-1.1106e-04,0
-1.1102e-04,0.004
-1.1098e-04,0
-1.1094e-04,0
-1.1090e-04,0
-1.1086e-04,0.004
-1.1082e-04,0
-1.1078e-04,0
-1.1074e-04,0.004
-1.1070e-04,0.004
-1.1066e-04,0.004
-1.1062e-04,0
-1.1058e-04,0.004
-1.1054e-04,0.004
-1.1050e-04,0.004
-1.1046e-04,0.004
-1.1042e-04,0
-1.1038e-04,0
-1.1034e-04,0.004
-1.1030e-04,0
-1.1026e-04,0.004
-1.1022e-04,0.004
-1.1018e-04,0
-1.1014e-04,0
-1.1010e-04,0.004
-1.1006e-04,0.004
-1.1002e-04,0
-1.0998e-04,0
-1.0994e-04,0
-1.0990e-04,0.004
-1.0986e-04,0.004
-1.0982e-04,0.004
-1.0978e-04,0
-1.0974e-04,0
-1.0970e-04,0.004
-1.0966e-04,0.004
-1.0962e-04,0
-1.0958e-04,0
-1.0954e-04,0.004
-1.0950e-04,0
-1.0946e-04,0
-1.0942e-04,0
-1.0938e-04,0.004
-1.0934e-04,0.004
-1.0930e-04,0
-1.0926e-04,0
-1.0922e-04,0.004
-1.0918e-04,0
-1.0914e-04,0
-1.0910e-04,0
-1.0906e-04,0
-1.0902e-04,0
-1.0898e-04,0
-1.0894e-04,0
-1.0890e-04,0
-1.0886e-04,0.004
-1.0882e-04,0
-1.0878e-04,0
-1.0874e-04,0
-1.0870e-04,0
-1.0866e-04,0
-1.0862e-04,0
-1.0858e-04,0.004
-1.0854e-04,0
-1.0850e-04,0.004
-1.0846e-04,0
-1.0842e-04,0.004
-1.0838e-04,0
-1.0834e-04,0.004
-1.0830e-04,0
-1.0826e-04,0
-1.0822e-04,0.004
-1.0818e-04,0
-1.0814e-04,0.004
-1.0810e-04,0
-1.0806e-04,0.004
-1.0802e-04,0
-1.0798e-04,0.004
-1.0794e-04,0.004
-1.0790e-04,0
-1.0786e-04,0.004
-1.0782e-04,-0.004
-1.0778e-04,0
-1.0774e-04,0
-1.0770e-04,0
-1.0766e-04,0
-1.0762e-04,0
-1.0758e-04,0
-1.0754e-04,0.004
-1.0750e-04,0
-1.0746e-04,0.004
-1.0742e-04,0
-1.0738e-04,0
-1.0734e-04,0
-1.0730e-04,0.004
-1.0726e-04,0
-1.0722e-04,0
-1.0718e-04,0
-1.0714e-04,0
-1.0710e-04,0
-1.0706e-04,0
-1.0702e-04,0
-1.0698e-04,0
-1.0694e-04,0.004
-1.0690e-04,0.004
-1.0686e-04,0
-1.0682e-04,0
-1.0678e-04,0
-1.0674e-04,0.004
-1.0670e-04,0
-1.0666e-04,0
-1.0662e-04,0
-1.0658e-04,0
-1.0654e-04,0
-1.0650e-04,0
-1.0646e-04,0
-1.0642e-04,0
-1.0638e-04,0.004
-1.0634e-04,0
-1.0630e-04,0
-1.0626e-04,0
-1.0622e-04,0
-1.0618e-04,0
-1.0614e-04,0
-1.0610e-04,0
-1.0606e-04,0
-1.0602e-04,0.004
-1.0598e-04,0
-1.0594e-04,0
-1.0590e-04,0
-1.0586e-04,0.004
-1.0582e-04,0
-1.0578e-04,0
-1.0574e-04,0
-1.0570e-04,0
-1.0566e-04,0.004
-1.0562e-04,0
-1.0558e-04,0
-1.0554e-04,0
-1.0550e-04,0
-1.0546e-04,0
-1.0542e-04,0
-1.0538e-04,0
-1.0534e-04,0.004
-1.0530e-04,0
-1.0526e-04,0
-1.0522e-04,0
-1.0518e-04,0
-1.0514e-04,0
-1.0510e-04,0
-1.0506e-04,0
-1.0502e-04,0
-1.0498e-04,0.004
-1.0494e-04,0
-1.0490e-04,0
-1.0486e-04,0
-1.0482e-04,0
-1.0478e-04,0
-1.0474e-04,0.004
-1.0470e-04,0
-1.0466e-04,0
-1.0462e-04,0
-1.0458e-04,0.004
-1.0454e-04,0
-1.0450e-04,0
-1.0446e-04,0
-1.0442e-04,0
-1.0438e-04,0.004
-1.0434e-04,0.004
-1.0430e-04,0
-1.0426e-04,0
-1.0422e-04,0
-1.0418e-04,0
-1.0414e-04,0
-1.0410e-04,0
-1.0406e-04,0.004
-1.0402e-04,0.004
-1.0398e-04,0
-1.0394e-04,0
-1.0390e-04,0
-1.0386e-04,0.004
-1.0382e-04,0
-1.0378e-04,0.004
-1.0374e-04,0
-1.0370e-04,0.004
-1.0366e-04,-0.004
-1.0362e-04,0.004
-1.0358e-04,0
-1.0354e-04,0
-1.0350e-04,0
-1.0346e-04,0
-1.0342e-04,0
-1.0338e-04,0
-1.0334e-04,0.004
-1.0330e-04,0
